0.9307016129032258,0.9441790322580644,0.9452919354838712,0.9459064516129033,0.9460822580645158,0.9460887096774195,0.9461258064516129,0.9458048387096772,0.9451709677419354,0.9398919354838708
0.9350209677419355,0.9439354838709676,0.944841935483871,0.9454225806451609,0.9457806451612902,0.9460177419354842,0.9463177419354838,0.946491935483871,0.9466080645161292,0.9453290322580645
0.9317322580645165,0.936996774193548,0.9376999999999996,0.9380758064516131,0.9384032258064516,0.9385612903225804,0.9387758064516128,0.9388112903225807,0.9388532258064516,0.9379241935483872
0.902140322580645,0.9306951612903224,0.9338161290322579,0.9353661290322579,0.9362209677419353,0.9365596774193548,0.9368790322580646,0.9367741935483869,0.9346290322580646,0.9258064516129031
0.8860612903225805,0.8989951612903228,0.9014629032258062,0.9035774193548387,0.9049693548387099,0.9063629032258064,0.9076999999999998,0.9086580645161291,0.9095951612903227,0.9099612903225804
0.8493693548387099,0.9147580645161287,0.919032258064516,0.9206661290322579,0.9215096774193546,0.9214645161290322,0.9214225806451615,0.9212661290322582,0.9210387096774193,0.9203580645161291
0.9022370967741935,0.9051,0.9060209677419353,0.906941935483871,0.9072774193548386,0.9074483870967739,0.9077161290322583,0.9075548387096773,0.9071451612903225,0.9061112903225808
0.8797241935483869,0.8828838709677419,0.8836129032258064,0.8846774193548387,0.8853451612903226,0.8858854838709677,0.8863532258064514,0.886338709677419,0.8864741935483872,0.884703225806452
0.9020806451612903,0.9153725806451614,0.9170758064516127,0.9180516129032259,0.918901612903226,0.9195225806451612,0.9202483870967743,0.9210161290322582,0.9216354838709676,0.9221096774193547
0.8700112903225805,0.9077645161290324,0.9076838709677418,0.9066193548387097,0.9057209677419351,0.904766129032258,0.9030790322580645,0.900883870967742,0.8965354838709673,0.8728032258064515
0.8922000000000001,0.9088435483870969,0.9074612903225805,0.9064451612903222,0.905741935483871,0.9047209677419353,0.9038564516129037,0.9018370967741938,0.8986032258064512,0.8715451612903226
0.868427419354839,0.8895258064516127,0.8904709677419355,0.8904387096774192,0.8905080645161288,0.8902258064516129,0.889940322580645,0.8892806451612902,0.8879774193548385,0.877943548387097
0.8452580645161294,0.839990322580645,0.8388129032258063,0.8380596774193549,0.8370596774193548,0.835898387096774,0.8351838709677418,0.8339370967741937,0.832116129032258,0.821564516129032
0.8620258064516132,0.8906274193548388,0.8866225806451615,0.885308064516129,0.8842629032258065,0.8831564516129033,0.8815854838709676,0.8792225806451613,0.876208064516129,0.8579145161290325
